2025-11-24 10:15:35.207 INFO  [main @coroutine#1] jp.assasans.protanki.server.Main - Hello, 世界!
2025-11-24 10:45:13.880 INFO  [main @coroutine#347] jp.assasans.protanki.server.client.UserSocket - InitGarageMarket JSON: {"items":[{"id":"flamethrower","index":7,"type":1,"category":"weapon","isInventory":false,"name":"Firebird","description":"When battles take place in close quarters, there is no better weapon than a firebird. This is a weapon of mass annihilation which can and will melt down any tank and its crew in no time. It is highly effective in confined spaces against slow moving tanks. Firebird is relatively slow when it comes to recharging but you can also shoot with a partially recharged gun.","rank":1,
2025-11-24 10:45:13.888 DEBUG [DefaultDispatcher-worker-1 @coroutine#347] jp.assasans.protanki.server.client.UserRepository - Updating user "123" (4)...
2025-11-24 10:45:20.103 DEBUG [DefaultDispatcher-worker-1 @coroutine#349] jp.assasans.protanki.server.commands.handlers.GarageHandler - Bought 1000_scores (count: 999, 999000 XP, 1998000 crystals)
2025-11-24 10:45:20.170 DEBUG [main @coroutine#349] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 6 to load...
2025-11-24 10:45:20.235 DEBUG [main @coroutine#350] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 6 as loaded
2025-11-24 10:45:20.243 INFO  [main @coroutine#349] jp.assasans.protanki.server.client.UserSocket - InitGarageMarket JSON: {"items":[{"id":"flamethrower","index":7,"type":1,"category":"weapon","isInventory":false,"name":"Firebird","description":"When battles take place in close quarters, there is no better weapon than a firebird. This is a weapon of mass annihilation which can and will melt down any tank and its crew in no time. It is highly effective in confined spaces against slow moving tanks. Firebird is relatively slow when it comes to recharging but you can also shoot with a partially recharged gun.","rank":1,
2025-11-24 10:45:20.248 DEBUG [DefaultDispatcher-worker-3 @coroutine#349] jp.assasans.protanki.server.client.UserRepository - Updating user "123" (4)...
2025-11-24 10:45:23.002 DEBUG [main @coroutine#351] jp.assasans.protanki.server.commands.handlers.LobbyHandler - Switch to battle select
2025-11-24 10:45:23.003 DEBUG [main @coroutine#351] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 7 to load...
2025-11-24 10:45:23.037 DEBUG [main @coroutine#352] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 7 as loaded
2025-11-24 10:45:23.045 DEBUG [main @coroutine#351] jp.assasans.protanki.server.commands.handlers.LobbyHandler - Select battle 493202bf695cc88b -> Damage test
2025-11-24 10:45:23.911 DEBUG [main @coroutine#353] jp.assasans.protanki.server.commands.handlers.LobbyHandler - Select battle 7680b172da93ce5e -> Остров CTF
2025-11-24 10:45:34.368 DEBUG [main @coroutine#356] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 12 to load...
2025-11-24 10:45:34.422 DEBUG [main @coroutine#361] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 12 as loaded
2025-11-24 10:45:34.422 DEBUG [main @coroutine#356] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 13 to load...
2025-11-24 10:45:34.448 DEBUG [main @coroutine#362] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 13 as loaded
2025-11-24 10:45:34.449 DEBUG [main @coroutine#356] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 14 to load...
2025-11-24 10:45:34.465 DEBUG [main @coroutine#363] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 14 as loaded
2025-11-24 10:45:34.542 DEBUG [main @coroutine#365] jp.assasans.protanki.server.commands.handlers.BattleHandler - Init battle for OpenAI...
2025-11-24 10:45:34.544 INFO  [main @coroutine#365] jp.assasans.protanki.server.battles.BattlePlayer - Load stage 2 for OpenAI
2025-11-24 10:45:34.544 DEBUG [main @coroutine#365] jp.assasans.protanki.server.battles.BattleTank - Spawn point: Vector3(2750.0, -1625.0, 200.0), Quaternion(-0.018, -0.422, 0.04, -0.905)
2025-11-24 10:45:35.429 DEBUG [main @coroutine#367] jp.assasans.protanki.server.commands.handlers.LobbyHandler - Select battle e9968dffc880c00e -> Остров TDM
2025-11-24 10:45:36.129 DEBUG [main @coroutine#372] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 8 to load...
2025-11-24 10:45:36.230 DEBUG [main @coroutine#375] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 8 as loaded
2025-11-24 10:45:36.230 DEBUG [main @coroutine#372] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 9 to load...
2025-11-24 10:45:36.261 DEBUG [main @coroutine#376] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 9 as loaded
2025-11-24 10:45:36.261 DEBUG [main @coroutine#372] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 10 to load...
2025-11-24 10:45:36.278 DEBUG [main @coroutine#377] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 10 as loaded
2025-11-24 10:45:36.394 DEBUG [main @coroutine#379] jp.assasans.protanki.server.commands.handlers.BattleHandler - Init battle for 123...
2025-11-24 10:45:36.398 INFO  [main @coroutine#379] jp.assasans.protanki.server.battles.BattlePlayer - Load stage 2 for 123
2025-11-24 10:45:36.399 DEBUG [main @coroutine#379] jp.assasans.protanki.server.battles.BattleTank - Spawn point: Vector3(-500.0, 2750.0, 200.0), Quaternion(-0.145, 0.31, 0.397, 0.852)
2025-11-24 10:45:37.580 DEBUG [main @coroutine#390] jp.assasans.protanki.server.battles.BattleTank - Updating health for tank OpenAI (player: OpenAI): 2000.0 HP / 2000.0 HP -> 10000
2025-11-24 10:45:39.557 DEBUG [main @coroutine#401] jp.assasans.protanki.server.battles.BattleTank - Updating health for tank 123 (player: 123): 1000.0 HP / 1000.0 HP -> 10000
2025-11-24 10:45:43.370 DEBUG [main @coroutine#433] jp.assasans.protanki.server.battles.effect.TankEffect - Activated effect NitroEffect for tank OpenAI (player: OpenAI)
2025-11-24 10:45:44.814 INFO  [main @coroutine#452] jp.assasans.protanki.server.commands.handlers.ShotHandler - StartFire: {"physTime":242930}
2025-11-24 10:45:45.908 INFO  [main @coroutine#468] jp.assasans.protanki.server.commands.handlers.ShotHandler - FireTarget: {"incarnations":[2],"physTime":244019,"staticHitPosition":null,"targets":["123"],"hitPositions":[{"y":-105.13458323620331,"z":107.29120234761685,"x":-62.9446204654424}],"targetPositions":[{"y":2750.0023496598583,"z":89.24998282535039,"x":-500.0055581696399}]}
2025-11-24 10:45:45.921 DEBUG [main @coroutine#468] jp.assasans.protanki.server.battles.DamageCalculator - jp.assasans.protanki.server.utils.LocalizedString@208b8425 M3 -> dist=27.87 base=1519.236 weakening=1.0 splash=1.0 => dmg=1519.236
2025-11-24 10:45:45.925 DEBUG [main @coroutine#468] jp.assasans.protanki.server.battles.BattleTank - Updating health for tank 123 (player: 123): 0.0 HP / 1000.0 HP -> 0
2025-11-24 10:45:48.968 DEBUG [main @coroutine#496] jp.assasans.protanki.server.battles.BattleTank - Spawn point: Vector3(-2250.0, 500.0, 200.0), Quaternion(-0.242, -0.664, 0.242, -0.664)
2025-11-24 10:45:51.998 DEBUG [main @coroutine#512] jp.assasans.protanki.server.battles.BattleTank - Updating health for tank 123 (player: 123): 1000.0 HP / 1000.0 HP -> 10000
2025-11-24 10:45:55.238 INFO  [main @coroutine#545] jp.assasans.protanki.server.commands.handlers.ShotHandler - StartFire: {"physTime":253358}
2025-11-24 10:45:56.323 INFO  [main @coroutine#559] jp.assasans.protanki.server.commands.handlers.ShotHandler - FireTarget: {"incarnations":[3],"physTime":254447,"staticHitPosition":null,"targets":["123"],"hitPositions":[{"y":-137.9729086169813,"z":114.31776641630081,"x":66.00003051757825}],"targetPositions":[{"y":499.99027783428147,"z":89.24999333452784,"x":-2249.9978806262575}]}
2025-11-24 10:45:56.323 DEBUG [main @coroutine#559] jp.assasans.protanki.server.battles.DamageCalculator - jp.assasans.protanki.server.utils.LocalizedString@208b8425 M3 -> dist=13.79 base=1457.034 weakening=1.0 splash=1.0 => dmg=1457.034
2025-11-24 10:45:56.324 DEBUG [main @coroutine#559] jp.assasans.protanki.server.battles.BattleTank - Updating health for tank 123 (player: 123): 0.0 HP / 1000.0 HP -> 0
2025-11-24 10:45:59.356 DEBUG [main @coroutine#587] jp.assasans.protanki.server.battles.BattleTank - Spawn point: Vector3(-500.0, 2750.0, 200.0), Quaternion(-0.145, 0.31, 0.397, 0.852)
2025-11-24 10:46:02.362 DEBUG [main @coroutine#608] jp.assasans.protanki.server.battles.BattleTank - Updating health for tank 123 (player: 123): 1000.0 HP / 1000.0 HP -> 10000
2025-11-24 10:46:05.433 INFO  [main @coroutine#638] jp.assasans.protanki.server.commands.handlers.ShotHandler - StartFire: {"physTime":263555}
2025-11-24 10:46:06.521 INFO  [main @coroutine#652] jp.assasans.protanki.server.commands.handlers.ShotHandler - FireTarget: {"incarnations":[4],"physTime":264644,"staticHitPosition":null,"targets":["123"],"hitPositions":[{"y":-16.499999999999705,"z":122.32782479275114,"x":5.026601497618064}],"targetPositions":[{"y":2749.997649432993,"z":89.24997287137482,"x":-500.0029805761405}]}
2025-11-24 10:46:06.522 DEBUG [main @coroutine#652] jp.assasans.protanki.server.battles.DamageCalculator - jp.assasans.protanki.server.utils.LocalizedString@208b8425 M3 -> dist=22.65 base=1471.346 weakening=1.0 splash=1.0 => dmg=1471.346
2025-11-24 10:46:06.522 DEBUG [main @coroutine#652] jp.assasans.protanki.server.battles.BattleTank - Updating health for tank 123 (player: 123): 0.0 HP / 1000.0 HP -> 0
2025-11-24 10:46:06.523 DEBUG [main @coroutine#652] jp.assasans.protanki.server.battles.Battle - Battle e9968dffc880c00e: TeamDeathmatch score limit reached for team Red (3/3)
2025-11-24 10:46:06.524 DEBUG [main @coroutine#653] jp.assasans.protanki.server.battles.Battle - Finished battle e9968dffc880c00e
2025-11-24 10:46:12.971 DEBUG [main @coroutine#681] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 11 to load...
2025-11-24 10:46:12.994 DEBUG [main @coroutine#684] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 11 as loaded
2025-11-24 10:46:12.999 DEBUG [main @coroutine#681] jp.assasans.protanki.server.commands.handlers.BattleHandler - Select battle e9968dffc880c00e -> Остров TDM
2025-11-24 10:46:13.459 DEBUG [main @coroutine#346] jp.assasans.protanki.server.battles.Battle - Battle 7680b172da93ce5e: time limit reached (60 s), finish by time [CaptureTheFlag]
2025-11-24 10:46:13.459 DEBUG [main @coroutine#346] jp.assasans.protanki.server.battles.Battle - Finished battle 7680b172da93ce5e
2025-11-24 10:46:14.785 DEBUG [main @coroutine#688] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 12 to load...
2025-11-24 10:46:14.846 DEBUG [main @coroutine#689] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 12 as loaded
2025-11-24 10:46:14.846 DEBUG [main @coroutine#688] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 13 to load...
2025-11-24 10:46:14.872 DEBUG [main @coroutine#690] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 13 as loaded
2025-11-24 10:46:14.873 DEBUG [main @coroutine#688] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 14 to load...
2025-11-24 10:46:14.889 DEBUG [main @coroutine#691] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 14 as loaded
2025-11-24 10:46:14.957 DEBUG [main @coroutine#694] jp.assasans.protanki.server.commands.handlers.BattleHandler - Init battle for 123...
2025-11-24 10:46:14.958 INFO  [main @coroutine#694] jp.assasans.protanki.server.battles.BattlePlayer - Load stage 2 for 123
2025-11-24 10:46:14.960 DEBUG [main @coroutine#694] jp.assasans.protanki.server.battles.BattleTank - Spawn point: Vector3(-2250.0, 1500.0, 200.0), Quaternion(0.612, 0.354, -0.612, 0.354)
2025-11-24 10:46:16.537 DEBUG [main @coroutine#653] jp.assasans.protanki.server.battles.BattleTank - Spawn point: Vector3(500.0, -2250.0, 200.0), Quaternion(-0.242, 0.242, -0.664, -0.664)
2025-11-24 10:46:16.537 DEBUG [main @coroutine#653] jp.assasans.protanki.server.battles.BattleTank - Spawn point: Vector3(-2250.0, 1500.0, 200.0), Quaternion(0.612, 0.354, -0.612, 0.354)
2025-11-24 10:46:16.539 DEBUG [main @coroutine#653] jp.assasans.protanki.server.battles.Battle - Restarted battle e9968dffc880c00e
2025-11-24 10:46:19.546 DEBUG [main @coroutine#715] jp.assasans.protanki.server.battles.BattleTank - Updating health for tank 123 (player: 123): 1000.0 HP / 1000.0 HP -> 10000
2025-11-24 10:46:19.558 DEBUG [main @coroutine#716] jp.assasans.protanki.server.battles.BattleTank - Updating health for tank OpenAI (player: OpenAI): 2000.0 HP / 2000.0 HP -> 10000
2025-11-24 10:46:23.470 DEBUG [main @coroutine#346] jp.assasans.protanki.server.battles.Battle - Restarted battle 7680b172da93ce5e
2025-11-24 10:46:27.642 DEBUG [main @coroutine#766] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 15 to load...
2025-11-24 10:46:27.649 DEBUG [main @coroutine#770] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 15 as loaded
2025-11-24 10:46:27.654 DEBUG [main @coroutine#766] jp.assasans.protanki.server.commands.handlers.BattleHandler - Select battle e9968dffc880c00e -> Остров TDM
2025-11-24 10:46:29.125 DEBUG [main @coroutine#774] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 16 to load...
2025-11-24 10:46:29.169 DEBUG [main @coroutine#775] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 16 as loaded
2025-11-24 10:46:29.170 DEBUG [main @coroutine#774] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 17 to load...
2025-11-24 10:46:29.197 DEBUG [main @coroutine#776] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 17 as loaded
2025-11-24 10:46:29.197 DEBUG [main @coroutine#774] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 18 to load...
2025-11-24 10:46:29.213 DEBUG [main @coroutine#777] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 18 as loaded
2025-11-24 10:46:36.489 DEBUG [main @coroutine#799] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 15 to load...
2025-11-24 10:46:36.495 DEBUG [main @coroutine#800] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 15 as loaded
2025-11-24 10:46:36.498 DEBUG [main @coroutine#799] jp.assasans.protanki.server.commands.handlers.BattleHandler - Select battle e9968dffc880c00e -> Остров TDM
2025-11-24 10:46:37.765 DEBUG [main @coroutine#802] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 16 to load...
2025-11-24 10:46:37.820 DEBUG [main @coroutine#803] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 16 as loaded
2025-11-24 10:46:37.820 DEBUG [main @coroutine#802] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 17 to load...
2025-11-24 10:46:37.847 DEBUG [main @coroutine#804] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 17 as loaded
2025-11-24 10:46:37.848 DEBUG [main @coroutine#802] jp.assasans.protanki.server.client.ClientDependency - Waiting for dependency 18 to load...
2025-11-24 10:46:37.863 DEBUG [main @coroutine#805] jp.assasans.protanki.server.client.ClientDependency - Marked dependency 18 as loaded
2025-11-24 10:46:38.374 DEBUG [main @coroutine#434] jp.assasans.protanki.server.battles.effect.TankEffect - Deactivated effect NitroEffect for tank OpenAI (player: OpenAI)
2025-11-24 10:46:45.889 DEBUG [main @coroutine#16] jp.assasans.protanki.server.client.UserSocket - 127.0.0.1:58815 (OpenAI) end of data
2025-11-24 10:46:46.901 DEBUG [main @coroutine#333] jp.assasans.protanki.server.client.UserSocket - 127.0.0.1:59588 (123) end of data
2025-11-24 10:47:16.538 DEBUG [main @coroutine#701] jp.assasans.protanki.server.battles.Battle - Battle e9968dffc880c00e: time limit reached (60 s), finish by time [TeamDeathmatch]
2025-11-24 10:47:16.538 DEBUG [main @coroutine#701] jp.assasans.protanki.server.battles.Battle - Finished battle e9968dffc880c00e
2025-11-24 10:47:23.482 DEBUG [main @coroutine#743] jp.assasans.protanki.server.battles.Battle - Battle 7680b172da93ce5e: time limit reached (60 s), finish by time [CaptureTheFlag]
